elapsed_s,terrain,confidence,traversability_score,speed_ms,x_est
0.0,sand,0.946,0.4732,0.0,-3.0
0.1,sand,0.946,0.4732,0.0,-3.0
0.2,sand,0.946,0.4732,0.0,-3.0
0.28,sand,0.946,0.4732,0.0,-3.0
0.33,sand,0.946,0.4732,0.0527,-3.0
0.43,sand,0.946,0.4732,0.0527,-3.0
0.43,sand,0.946,0.4732,0.0527,-2.99
0.53,sand,0.946,0.4732,0.0527,-2.99
0.63,sand,0.946,0.4732,0.0527,-2.99
0.63,sand,0.946,0.4732,0.0527,-2.98
0.73,sand,0.946,0.4732,0.0527,-2.98
0.74,sand,0.946,0.4732,0.0527,-2.98
0.83,sand,0.946,0.4732,0.0527,-2.98
0.93,sand,0.946,0.4732,0.0527,-2.97
0.93,sand,0.946,0.4732,0.0527,-2.97
1.04,sand,0.946,0.4732,0.0527,-2.97
1.04,sand,0.946,0.4732,0.0527,-2.96
1.04,sand,0.946,0.4732,0.0527,-2.96
1.04,sand,0.946,0.4733,0.0527,-2.96
1.13,sand,0.946,0.4733,0.0527,-2.96
1.24,sand,0.946,0.4733,0.0527,-2.96
1.24,sand,0.946,0.4733,0.0527,-2.95
1.33,sand,0.946,0.4733,0.0527,-2.95
1.43,sand,0.946,0.4733,0.0527,-2.95
1.43,sand,0.946,0.4733,0.0527,-2.94
1.54,sand,0.946,0.4733,0.0527,-2.94
1.56,sand,0.946,0.4733,0.0527,-2.94
1.63,sand,0.946,0.4733,0.0527,-2.94
1.73,sand,0.946,0.4733,0.0527,-2.93
1.73,sand,0.946,0.4733,0.0527,-2.93
1.83,sand,0.946,0.4733,0.0527,-2.93
1.83,sand,0.946,0.4733,0.0527,-2.92
1.93,sand,0.946,0.4733,0.0527,-2.92
1.93,sand,0.946,0.4733,0.0527,-2.92
1.96,sand,0.969,0.4733,0.0527,-2.92
1.97,sand,0.969,0.4847,0.0527,-2.91
2.03,sand,0.969,0.4847,0.0523,-2.91
2.13,sand,0.969,0.4847,0.0523,-2.91
2.13,sand,0.969,0.4847,0.0523,-2.91
2.23,sand,0.969,0.4847,0.0523,-2.91
2.23,sand,0.969,0.4847,0.0523,-2.9
2.33,sand,0.969,0.4847,0.0523,-2.9
2.34,sand,0.969,0.4847,0.0523,-2.89
2.44,sand,0.969,0.4847,0.0523,-2.89
2.53,sand,0.969,0.4847,0.0523,-2.89
2.63,sand,0.969,0.4847,0.0523,-2.88
2.63,sand,0.969,0.4847,0.0523,-2.88
2.7,sand,0.952,0.4847,0.0523,-2.88
2.7,sand,0.952,0.4764,0.0523,-2.88
2.73,sand,0.952,0.4764,0.0523,-2.88
2.83,sand,0.952,0.4764,0.0523,-2.87
2.83,sand,0.952,0.4764,0.0523,-2.87
2.93,sand,0.952,0.4764,0.0523,-2.87
2.93,sand,0.952,0.4764,0.0523,-2.86
3.03,sand,0.952,0.4764,0.0523,-2.86
3.09,sand,0.952,0.4764,0.0523,-2.86
3.13,sand,0.952,0.4764,0.0523,-2.85
3.23,sand,0.952,0.4764,0.0523,-2.85
3.23,sand,0.952,0.4764,0.0523,-2.85
3.33,sand,0.952,0.4764,0.0523,-2.85
3.33,sand,0.952,0.4764,0.0523,-2.84
3.43,sand,0.952,0.4764,0.0523,-2.84
3.54,sand,0.952,0.4764,0.0523,-2.84
3.55,sand,0.952,0.4764,0.0523,-2.83
3.64,sand,0.952,0.4764,0.0523,-2.83
3.67,sand,0.966,0.4764,0.0523,-2.83
3.67,sand,0.966,0.483,0.0523,-2.82
3.73,sand,0.966,0.483,0.0521,-2.82
3.83,sand,0.966,0.483,0.0521,-2.82
3.83,sand,0.966,0.483,0.0521,-2.82
3.93,sand,0.966,0.483,0.0521,-2.82
3.93,sand,0.966,0.483,0.0521,-2.81
4.03,sand,0.966,0.483,0.0521,-2.81
4.05,sand,0.966,0.483,0.0521,-2.81
4.13,sand,0.966,0.483,0.0521,-2.8
4.23,sand,0.966,0.483,0.0521,-2.8
4.23,sand,0.966,0.483,0.0521,-2.8
4.35,sand,0.966,0.483,0.0521,-2.8
4.35,sand,0.966,0.483,0.0521,-2.79
4.43,sand,0.966,0.483,0.0521,-2.79
4.5,sand,0.966,0.483,0.0521,-2.79
4.5,sand,0.966,0.4833,0.0521,-2.78
4.54,sand,0.966,0.4833,0.0518,-2.78
4.63,sand,0.966,0.4833,0.0518,-2.78
4.73,sand,0.966,0.4833,0.0518,-2.77
4.73,sand,0.966,0.4833,0.0518,-2.77
4.84,sand,0.966,0.4833,0.0518,-2.77
4.84,sand,0.966,0.4833,0.0518,-2.76
4.93,sand,0.966,0.4833,0.0518,-2.76
5.03,sand,0.966,0.4833,0.0518,-2.76
5.03,sand,0.966,0.4833,0.0518,-2.75
5.13,sand,0.966,0.4833,0.0518,-2.75
5.13,sand,0.966,0.4833,0.0518,-2.75
5.23,sand,0.966,0.4833,0.0518,-2.75
5.23,sand,0.966,0.4833,0.0518,-2.74
5.33,sand,0.966,0.4833,0.0518,-2.74
5.33,sand,0.966,0.4833,0.0518,-2.74
6.24,sand,0.981,0.4833,0.0518,-2.74
6.24,sand,0.981,0.4905,0.0518,-2.69
6.25,sand,0.981,0.4905,0.0518,-2.69
7.09,sand,0.981,0.4905,0.0517,-2.69
7.13,sand,0.981,0.4905,0.0517,-2.65
7.22,sand,0.981,0.4905,0.0517,-2.65
7.33,sand,0.981,0.4905,0.0517,-2.64
7.33,sand,0.981,0.4905,0.0517,-2.63
7.44,sand,0.981,0.4905,0.0517,-2.63
7.44,sand,0.981,0.4905,0.0517,-2.63
7.53,sand,0.981,0.4905,0.0517,-2.63
7.63,sand,0.981,0.4905,0.0517,-2.62
7.63,sand,0.981,0.4905,0.0517,-2.62
7.73,sand,0.981,0.4905,0.0517,-2.62
7.73,sand,0.981,0.4905,0.0517,-2.61
7.83,sand,0.981,0.4905,0.0517,-2.61
7.84,sand,0.981,0.4905,0.0517,-2.61
7.93,sand,0.981,0.4905,0.0517,-2.61
7.98,sand,0.989,0.4905,0.0517,-2.6
7.98,sand,0.989,0.4946,0.0517,-2.6
8.03,sand,0.989,0.4946,0.0512,-2.6
8.13,sand,0.989,0.4946,0.0512,-2.6
8.13,sand,0.989,0.4946,0.0512,-2.59
8.23,sand,0.989,0.4946,0.0512,-2.59
8.23,sand,0.989,0.4946,0.0512,-2.59
8.33,sand,0.989,0.4946,0.0512,-2.59
8.33,sand,0.989,0.4946,0.0512,-2.58
8.44,sand,0.989,0.4946,0.0512,-2.58
8.44,sand,0.989,0.4946,0.0512,-2.58
8.53,sand,0.989,0.4946,0.0512,-2.58
8.64,sand,0.989,0.4946,0.0512,-2.57
8.68,sand,0.989,0.4946,0.0512,-2.57
8.73,sand,0.989,0.4946,0.0512,-2.57
8.86,sand,0.989,0.4946,0.0512,-2.56
8.86,sand,0.989,0.4946,0.0512,-2.56
8.93,sand,0.989,0.4946,0.0512,-2.56
9.03,sand,0.989,0.4946,0.0512,-2.55
9.03,sand,0.989,0.4946,0.0512,-2.55
9.13,sand,0.989,0.4946,0.0512,-2.55
9.14,sand,0.989,0.4946,0.0512,-2.54
9.19,sand,0.989,0.4946,0.0512,-2.54
9.2,sand,0.989,0.4948,0.0512,-2.54
9.24,sand,0.989,0.4948,0.0509,-2.54
9.33,sand,0.989,0.4948,0.0509,-2.54
9.49,sand,0.989,0.4948,0.0509,-2.53
9.49,sand,0.989,0.4948,0.0509,-2.52
9.53,sand,0.989,0.4948,0.0509,-2.52
9.63,sand,0.989,0.4948,0.0509,-2.52
9.65,sand,0.989,0.4948,0.0509,-2.52
9.74,sand,0.989,0.4948,0.0509,-2.52
9.84,sand,0.989,0.4948,0.0509,-2.51
9.84,sand,0.989,0.4948,0.0509,-2.51
9.94,sand,0.989,0.4948,0.0509,-2.51
9.96,sand,0.989,0.4948,0.0509,-2.5
10.04,sand,0.989,0.4948,0.0509,-2.5
10.14,sand,0.989,0.4948,0.0509,-2.5
10.14,sand,0.989,0.4948,0.0509,-2.49
10.24,sand,0.989,0.4948,0.0509,-2.49
10.35,sand,0.989,0.4948,0.0509,-2.49
10.35,sand,0.989,0.4948,0.0509,-2.48
10.43,sand,0.989,0.4948,0.0509,-2.48
10.53,sand,0.989,0.4948,0.0509,-2.48
10.53,sand,0.989,0.4948,0.0509,-2.47
10.63,sand,0.989,0.4948,0.0509,-2.47
10.63,sand,0.989,0.4948,0.0509,-2.47
10.74,sand,0.989,0.4948,0.0509,-2.47
10.74,sand,0.989,0.4948,0.0509,-2.46
10.83,sand,0.989,0.4948,0.0509,-2.46
10.93,sand,0.989,0.4948,0.0509,-2.46
10.93,sand,0.989,0.4948,0.0509,-2.45
11.03,sand,0.989,0.4948,0.0509,-2.45
11.03,sand,0.989,0.4948,0.0509,-2.45
11.1,sand,0.98,0.4948,0.0509,-2.45
11.11,sand,0.98,0.4904,0.0509,-2.44
11.13,sand,0.98,0.4904,0.0507,-2.44
11.23,sand,0.98,0.4904,0.0507,-2.44
11.23,sand,0.98,0.4904,0.0507,-2.44
11.33,sand,0.98,0.4904,0.0507,-2.44
11.33,sand,0.98,0.4904,0.0507,-2.43
11.43,sand,0.98,0.4904,0.0507,-2.43
11.43,sand,0.98,0.4904,0.0507,-2.43
11.53,sand,0.98,0.4904,0.0507,-2.43
11.64,sand,0.98,0.4904,0.0507,-2.42
11.64,sand,0.98,0.4904,0.0507,-2.41
11.73,sand,0.98,0.4904,0.0507,-2.41
11.83,sand,0.98,0.4904,0.0507,-2.41
11.83,sand,0.98,0.4904,0.0507,-2.4
11.93,sand,0.98,0.4904,0.0507,-2.4
11.93,sand,0.98,0.4904,0.0507,-2.4
12.03,sand,0.98,0.4904,0.0507,-2.4
12.03,sand,0.98,0.4904,0.0507,-2.39
12.13,sand,0.98,0.4904,0.0507,-2.39
12.16,sand,0.98,0.4904,0.0507,-2.39
12.24,sand,0.98,0.4904,0.0507,-2.39
12.33,sand,0.98,0.4904,0.0507,-2.38
12.44,sand,0.98,0.4904,0.0507,-2.38
12.44,sand,0.98,0.4904,0.0507,-2.37
12.48,sand,0.983,0.4904,0.0507,-2.37
12.48,sand,0.983,0.4915,0.0507,-2.37
12.53,sand,0.983,0.4915,0.0507,-2.37
12.63,sand,0.983,0.4915,0.0507,-2.37
12.63,sand,0.983,0.4915,0.0507,-2.36
12.72,sand,0.983,0.4915,0.0507,-2.36
12.83,sand,0.983,0.4915,0.0507,-2.36
12.83,sand,0.983,0.4915,0.0507,-2.35
12.94,sand,0.983,0.4915,0.0507,-2.35
13.03,sand,0.983,0.4915,0.0507,-2.35
13.13,sand,0.983,0.4915,0.0507,-2.34
13.13,sand,0.983,0.4915,0.0507,-2.34
13.22,sand,0.983,0.4915,0.0507,-2.34
13.33,sand,0.983,0.4915,0.0507,-2.33
13.33,sand,0.983,0.4915,0.0507,-2.33
13.43,sand,0.983,0.4915,0.0507,-2.33
13.43,sand,0.983,0.4915,0.0507,-2.32
13.47,sand,0.922,0.4915,0.0507,-2.32
13.48,sand,0.922,0.4615,0.0507,-2.32
13.53,sand,0.922,0.4615,0.0515,-2.32
13.63,sand,0.922,0.4615,0.0515,-2.32
13.64,sand,0.922,0.4615,0.0515,-2.31
13.74,sand,0.922,0.4615,0.0515,-2.31
13.83,sand,0.922,0.4615,0.0515,-2.31
13.93,sand,0.922,0.4615,0.0515,-2.3
13.93,sand,0.922,0.4615,0.0515,-2.3
14.04,sand,0.922,0.4615,0.0515,-2.3
14.13,sand,0.922,0.4615,0.0515,-2.29
14.13,sand,0.922,0.4615,0.0515,-2.29
14.23,sand,0.922,0.4615,0.0515,-2.29
14.33,sand,0.922,0.4615,0.0515,-2.28
14.33,sand,0.922,0.4615,0.0515,-2.28
14.43,sand,0.922,0.4615,0.0515,-2.28
14.43,sand,0.922,0.4615,0.0515,-2.27
14.6,sand,0.922,0.4615,0.0515,-2.27
14.6,sand,0.922,0.4615,0.0515,-2.26
14.62,sand,0.959,0.4615,0.0515,-2.26
14.63,sand,0.959,0.4799,0.0515,-2.26
14.63,sand,0.959,0.4799,0.0519,-2.26
14.73,sand,0.959,0.4799,0.0519,-2.26
14.74,sand,0.959,0.4799,0.0519,-2.26
14.82,sand,0.959,0.4799,0.0519,-2.26
14.93,sand,0.959,0.4799,0.0519,-2.25
14.96,sand,0.959,0.4799,0.0519,-2.25
15.03,sand,0.959,0.4799,0.0519,-2.25
15.13,sand,0.959,0.4799,0.0519,-2.24
15.13,sand,0.959,0.4799,0.0519,-2.24
15.2,sand,0.946,0.4799,0.0519,-2.24
15.21,sand,0.946,0.4735,0.0519,-2.23
15.23,sand,0.946,0.4735,0.0523,-2.23
15.33,sand,0.946,0.4735,0.0523,-2.23
15.43,sand,0.946,0.4735,0.0523,-2.23
15.43,sand,0.946,0.4735,0.0523,-2.22
15.53,sand,0.946,0.4735,0.0523,-2.22
15.53,sand,0.946,0.4735,0.0523,-2.22
15.63,sand,0.946,0.4735,0.0523,-2.22
15.63,sand,0.946,0.4735,0.0523,-2.21
15.7,sand,0.953,0.4735,0.0523,-2.21
15.71,sand,0.953,0.4769,0.0523,-2.21
15.74,sand,0.953,0.4769,0.0527,-2.21
15.83,sand,0.953,0.4769,0.0527,-2.2
15.94,sand,0.953,0.4769,0.0527,-2.2
15.94,sand,0.953,0.4769,0.0527,-2.19
16.03,sand,0.953,0.4769,0.0527,-2.19
16.13,sand,0.953,0.4769,0.0527,-2.19
16.13,sand,0.953,0.4769,0.0527,-2.18
16.23,sand,0.953,0.4769,0.0527,-2.18
16.23,sand,0.953,0.4769,0.0527,-2.18
16.33,sand,0.953,0.4769,0.0527,-2.18
16.33,sand,0.953,0.4769,0.0527,-2.17
16.36,sand,0.972,0.4769,0.0527,-2.17
16.36,sand,0.972,0.4863,0.0527,-2.17
16.43,sand,0.972,0.4863,0.0521,-2.17
16.53,sand,0.972,0.4863,0.0521,-2.17
16.53,sand,0.972,0.4863,0.0521,-2.16
16.63,sand,0.972,0.4863,0.0521,-2.16
16.63,sand,0.972,0.4863,0.0521,-2.16
16.73,sand,0.972,0.4863,0.0521,-2.16
16.84,sand,0.972,0.4863,0.0521,-2.15
16.84,sand,0.972,0.4863,0.0521,-2.15
16.93,sand,0.972,0.4863,0.0521,-2.15
17.03,sand,0.972,0.4863,0.0521,-2.14
17.03,sand,0.972,0.4863,0.0521,-2.14
17.04,sand,0.963,0.4863,0.0521,-2.14
17.04,sand,0.963,0.4816,0.0521,-2.14
17.13,sand,0.963,0.4816,0.052,-2.14
17.23,sand,0.963,0.4816,0.052,-2.13
17.23,sand,0.963,0.4816,0.052,-2.13
17.33,sand,0.963,0.4816,0.052,-2.13
17.33,sand,0.963,0.4816,0.052,-2.12
17.44,sand,0.963,0.4816,0.052,-2.12
17.45,sand,0.963,0.4816,0.052,-2.12
17.53,sand,0.963,0.4816,0.052,-2.11
17.56,sand,0.93,0.4816,0.052,-2.11
17.56,sand,0.93,0.4655,0.052,-2.11
17.63,sand,0.93,0.4655,0.0522,-2.11
17.73,sand,0.93,0.4655,0.0522,-2.11
17.73,sand,0.93,0.4655,0.0522,-2.1
17.83,sand,0.93,0.4655,0.0522,-2.1
17.83,sand,0.93,0.4655,0.0522,-2.1
17.93,sand,0.93,0.4655,0.0522,-2.1
17.93,sand,0.93,0.4655,0.0522,-2.09
18.02,sand,0.93,0.4655,0.0522,-2.09
18.13,sand,0.93,0.4655,0.0522,-2.09
18.13,sand,0.93,0.4655,0.0522,-2.08
18.23,sand,0.93,0.4655,0.0522,-2.08
18.23,sand,0.93,0.4655,0.0522,-2.07
18.29,sand,0.933,0.4655,0.0522,-2.07
18.3,sand,0.933,0.467,0.0522,-2.07
18.33,sand,0.933,0.467,0.0525,-2.07
18.43,sand,0.933,0.467,0.0525,-2.07
18.43,sand,0.933,0.467,0.0525,-2.06
18.52,sand,0.933,0.467,0.0525,-2.06
18.53,sand,0.933,0.467,0.0525,-2.06
18.63,sand,0.933,0.467,0.0525,-2.06
18.63,sand,0.933,0.467,0.0525,-2.05
18.73,sand,0.933,0.467,0.0525,-2.05
18.83,sand,0.933,0.467,0.0525,-2.05
18.83,sand,0.933,0.467,0.0525,-2.04
18.93,sand,0.933,0.467,0.0525,-2.04
18.93,sand,0.933,0.467,0.0525,-2.04
19.03,sand,0.933,0.467,0.0525,-2.04
19.03,sand,0.933,0.467,0.0525,-2.03
19.04,sand,0.947,0.467,0.0525,-2.03
19.04,sand,0.947,0.4737,0.0525,-2.03
19.13,sand,0.947,0.4737,0.0528,-2.03
19.23,sand,0.947,0.4737,0.0528,-2.03
19.23,sand,0.947,0.4737,0.0528,-2.02
19.33,sand,0.947,0.4737,0.0528,-2.02
19.33,sand,0.947,0.4737,0.0528,-2.02
19.43,sand,0.947,0.4737,0.0528,-2.02
19.43,sand,0.947,0.4737,0.0528,-2.01
19.53,sand,0.947,0.4737,0.0528,-2.01
19.63,sand,0.947,0.4737,0.0528,-2.01
19.63,sand,0.947,0.4737,0.0528,-2.0
19.73,sand,0.947,0.4737,0.0528,-2.0
19.74,sand,0.947,0.4737,0.0528,-2.0
19.83,sand,0.942,0.4737,0.0528,-1.99
19.83,sand,0.942,0.4712,0.0528,-1.99
19.83,sand,0.942,0.4712,0.0531,-1.99
19.93,sand,0.942,0.4712,0.0531,-1.99
20.03,sand,0.942,0.4712,0.0531,-1.98
20.03,sand,0.942,0.4712,0.0531,-1.98
20.14,sand,0.942,0.4712,0.0531,-1.98
20.14,sand,0.942,0.4712,0.0531,-1.97
20.23,sand,0.942,0.4712,0.0531,-1.97
20.34,sand,0.942,0.4712,0.0531,-1.97
20.34,sand,0.942,0.4712,0.0531,-1.96
20.44,sand,0.942,0.4712,0.0531,-1.96
20.45,sand,0.942,0.4712,0.0531,-1.96
20.53,sand,0.942,0.4712,0.0531,-1.96
20.58,sand,0.961,0.4712,0.0531,-1.95
20.58,sand,0.961,0.4807,0.0531,-1.95
20.63,sand,0.961,0.4807,0.0527,-1.95
20.73,sand,0.961,0.4807,0.0527,-1.95
20.73,sand,0.961,0.4807,0.0527,-1.94
20.83,sand,0.961,0.4807,0.0527,-1.94
20.83,sand,0.961,0.4807,0.0527,-1.94
20.93,sand,0.961,0.4807,0.0527,-1.94
20.93,sand,0.961,0.4807,0.0527,-1.93
21.03,sand,0.961,0.4807,0.0527,-1.93
21.03,sand,0.961,0.4807,0.0527,-1.93
21.13,sand,0.961,0.4807,0.0527,-1.93
21.14,sand,0.961,0.4807,0.0527,-1.92
21.23,sand,0.961,0.4807,0.0527,-1.92
21.32,sand,0.941,0.4807,0.0527,-1.92
21.32,sand,0.941,0.4706,0.0527,-1.91
21.33,sand,0.941,0.4706,0.0526,-1.91
21.43,sand,0.941,0.4706,0.0526,-1.91
21.43,sand,0.941,0.4706,0.0526,-1.91
21.53,sand,0.941,0.4706,0.0526,-1.91
21.53,sand,0.941,0.4706,0.0526,-1.9
21.63,sand,0.941,0.4706,0.0526,-1.9
21.64,sand,0.941,0.4706,0.0526,-1.89
21.73,sand,0.941,0.4706,0.0526,-1.89
21.84,sand,0.941,0.4706,0.0526,-1.89
21.84,sand,0.941,0.4706,0.0526,-1.88
21.93,sand,0.941,0.4706,0.0526,-1.88
22.03,sand,0.941,0.4706,0.0526,-1.88
22.03,sand,0.941,0.4706,0.0526,-1.87
22.14,sand,0.941,0.4706,0.0526,-1.87
22.14,sand,0.941,0.4706,0.0526,-1.87
22.14,sand,0.951,0.4706,0.0526,-1.87
22.14,sand,0.951,0.4756,0.0526,-1.87
22.23,sand,0.951,0.4756,0.0525,-1.87
22.33,sand,0.951,0.4756,0.0525,-1.86
22.43,sand,0.951,0.4756,0.0525,-1.86
22.43,sand,0.951,0.4756,0.0525,-1.85
22.53,sand,0.951,0.4756,0.0525,-1.85
22.53,sand,0.951,0.4756,0.0525,-1.85
22.63,sand,0.951,0.4756,0.0525,-1.85
22.63,sand,0.951,0.4756,0.0525,-1.84
22.74,sand,0.951,0.4756,0.0525,-1.84
22.74,sand,0.951,0.4756,0.0525,-1.84
22.83,sand,0.951,0.4756,0.0525,-1.84
22.93,sand,0.951,0.4756,0.0525,-1.83
22.94,sand,0.951,0.4756,0.0525,-1.83
23.03,sand,0.951,0.4756,0.0525,-1.83
23.12,sand,0.957,0.4756,0.0525,-1.82
23.12,sand,0.957,0.4789,0.0525,-1.82
23.13,sand,0.957,0.4789,0.0524,-1.82
23.23,sand,0.957,0.4789,0.0524,-1.82
23.23,sand,0.957,0.4789,0.0524,-1.81
23.32,sand,0.957,0.4789,0.0524,-1.81
23.33,sand,0.957,0.4789,0.0524,-1.81
23.43,sand,0.957,0.4789,0.0524,-1.81
23.43,sand,0.957,0.4789,0.0524,-1.8
23.53,sand,0.957,0.4789,0.0524,-1.8
23.54,sand,0.957,0.4789,0.0524,-1.8
23.62,sand,0.957,0.4789,0.0524,-1.79
23.74,sand,0.957,0.4789,0.0524,-1.79
23.74,sand,0.957,0.4789,0.0524,-1.78
23.83,sand,0.957,0.4789,0.0524,-1.78
23.89,sand,0.931,0.4789,0.0524,-1.78
23.9,sand,0.931,0.4656,0.0524,-1.78
23.93,sand,0.931,0.4656,0.0527,-1.78
24.03,sand,0.931,0.4656,0.0527,-1.77
24.03,sand,0.931,0.4656,0.0527,-1.77
24.13,sand,0.931,0.4656,0.0527,-1.77
24.13,sand,0.931,0.4656,0.0527,-1.76
24.23,sand,0.931,0.4656,0.0527,-1.76
24.25,sand,0.931,0.4656,0.0527,-1.76
24.34,sand,0.931,0.4656,0.0527,-1.76
24.45,sand,0.931,0.4656,0.0527,-1.75
24.47,sand,0.931,0.4656,0.0527,-1.75
24.53,sand,0.931,0.4656,0.0527,-1.75
24.63,sand,0.931,0.4656,0.0527,-1.74
24.63,sand,0.931,0.4656,0.0527,-1.74
24.73,sand,0.931,0.4656,0.0527,-1.74
24.73,sand,0.931,0.4656,0.0527,-1.73
24.76,sand,0.906,0.4656,0.0527,-1.73
24.76,sand,0.906,0.4532,0.0527,-1.73
24.82,sand,0.906,0.4532,0.0532,-1.73
24.93,sand,0.906,0.4532,0.0532,-1.73
24.93,sand,0.906,0.4532,0.0532,-1.72
25.03,sand,0.906,0.4532,0.0532,-1.72
25.03,sand,0.906,0.4532,0.0532,-1.72
25.13,sand,0.906,0.4532,0.0532,-1.72
25.13,sand,0.906,0.4532,0.0532,-1.71
25.23,sand,0.906,0.4532,0.0532,-1.71
25.23,sand,0.906,0.4532,0.0532,-1.71
25.33,sand,0.906,0.4532,0.0532,-1.71
25.33,sand,0.906,0.4532,0.0532,-1.7
25.43,sand,0.906,0.4532,0.0532,-1.7
25.53,sand,0.906,0.4532,0.0532,-1.69
25.53,sand,0.906,0.4532,0.0532,-1.69
25.63,sand,0.906,0.4532,0.0532,-1.69
25.63,sand,0.906,0.4532,0.0532,-1.68
25.67,sand,0.936,0.4532,0.0532,-1.68
25.67,sand,0.936,0.4684,0.0532,-1.68
25.73,sand,0.936,0.4684,0.0533,-1.68
25.83,sand,0.936,0.4684,0.0533,-1.68
25.93,sand,0.936,0.4684,0.0533,-1.67
25.94,sand,0.936,0.4684,0.0533,-1.67
26.05,sand,0.936,0.4684,0.0533,-1.67
26.05,sand,0.936,0.4684,0.0533,-1.66
26.13,sand,0.936,0.4684,0.0533,-1.66
26.23,sand,0.936,0.4684,0.0533,-1.66
26.23,sand,0.936,0.4684,0.0533,-1.65
26.33,sand,0.936,0.4684,0.0533,-1.65
26.33,sand,0.936,0.4684,0.0533,-1.65
26.44,sand,0.936,0.4684,0.0533,-1.65
26.44,sand,0.936,0.4684,0.0533,-1.64
26.53,sand,0.936,0.4684,0.0533,-1.64
26.56,sand,0.851,0.4684,0.0533,-1.64
26.56,sand,0.851,0.426,0.0533,-1.63
26.63,sand,0.851,0.426,0.0547,-1.63
26.73,sand,0.851,0.426,0.0547,-1.63
26.73,sand,0.851,0.426,0.0547,-1.63
26.83,sand,0.851,0.426,0.0547,-1.63
26.83,sand,0.851,0.426,0.0547,-1.62
26.93,sand,0.851,0.426,0.0547,-1.62
26.93,sand,0.851,0.426,0.0547,-1.61
27.03,sand,0.851,0.426,0.0547,-1.61
27.03,sand,0.851,0.426,0.0547,-1.61
27.13,sand,0.851,0.426,0.0547,-1.61
27.13,sand,0.851,0.426,0.0547,-1.6
27.23,sand,0.851,0.426,0.0547,-1.6
27.23,sand,0.851,0.426,0.0547,-1.6
27.24,sand,0.865,0.426,0.0547,-1.6
27.24,sand,0.865,0.4334,0.0547,-1.6
27.33,sand,0.865,0.4334,0.0555,-1.6
27.43,sand,0.865,0.4334,0.0555,-1.59
27.43,sand,0.865,0.4334,0.0555,-1.59
27.53,sand,0.865,0.4334,0.0555,-1.59
27.53,sand,0.865,0.4334,0.0555,-1.58
27.63,sand,0.865,0.4334,0.0555,-1.58
27.63,sand,0.865,0.4334,0.0555,-1.58
27.74,sand,0.865,0.4334,0.0555,-1.58
27.74,sand,0.865,0.4334,0.0555,-1.57
27.84,sand,0.865,0.4334,0.0555,-1.57
27.84,sand,0.865,0.4334,0.0555,-1.56
27.93,sand,0.865,0.4334,0.0555,-1.56
28.01,sand,0.892,0.4334,0.0555,-1.56
28.02,sand,0.892,0.4468,0.0555,-1.55
28.03,sand,0.892,0.4468,0.0556,-1.55
28.13,sand,0.892,0.4468,0.0556,-1.55
28.13,sand,0.892,0.4468,0.0556,-1.55
28.23,sand,0.892,0.4468,0.0556,-1.55
28.33,sand,0.892,0.4468,0.0556,-1.54
28.34,sand,0.892,0.4468,0.0556,-1.54
28.43,sand,0.892,0.4468,0.0556,-1.54
28.53,sand,0.892,0.4468,0.0556,-1.53
28.53,sand,0.892,0.4468,0.0556,-1.53
28.63,sand,0.892,0.4468,0.0556,-1.53
28.73,sand,0.892,0.4468,0.0556,-1.52
28.73,sand,0.892,0.4468,0.0556,-1.51
28.73,sand,0.916,0.4468,0.0556,-1.51
28.73,sand,0.916,0.4587,0.0556,-1.51
28.83,sand,0.916,0.4587,0.0559,-1.51
28.92,sand,0.916,0.4587,0.0559,-1.51
28.93,sand,0.916,0.4587,0.0559,-1.5
29.03,sand,0.916,0.4587,0.0559,-1.5
29.03,sand,0.916,0.4587,0.0559,-1.5
29.13,sand,0.916,0.4587,0.0559,-1.5
29.14,sand,0.916,0.4587,0.0559,-1.49
29.23,sand,0.916,0.4587,0.0559,-1.49
29.33,sand,0.916,0.4587,0.0559,-1.49
29.33,sand,0.916,0.4587,0.0559,-1.48
29.43,sand,0.916,0.4587,0.0559,-1.48
29.43,sand,0.916,0.4587,0.0559,-1.48
29.48,sand,0.945,0.4587,0.0559,-1.48
29.48,sand,0.945,0.4726,0.0559,-1.47
29.53,sand,0.945,0.4726,0.0547,-1.47
29.63,sand,0.945,0.4726,0.0547,-1.47
29.63,sand,0.945,0.4726,0.0547,-1.46
29.73,sand,0.945,0.4726,0.0547,-1.46
29.73,sand,0.945,0.4726,0.0547,-1.46
29.83,sand,0.945,0.4726,0.0547,-1.46
29.83,sand,0.945,0.4726,0.0547,-1.45
29.93,sand,0.945,0.4726,0.0547,-1.45
29.93,sand,0.945,0.4726,0.0547,-1.45
30.03,sand,0.945,0.4726,0.0547,-1.45
30.03,sand,0.945,0.4726,0.0547,-1.44
30.08,sand,0.945,0.4726,0.0547,-1.44
30.08,sand,0.945,0.473,0.0547,-1.44
30.13,sand,0.945,0.473,0.0537,-1.44
30.23,sand,0.945,0.473,0.0537,-1.44
30.23,sand,0.945,0.473,0.0537,-1.43
30.33,sand,0.945,0.473,0.0537,-1.43
30.43,sand,0.945,0.473,0.0537,-1.43
30.43,sand,0.945,0.473,0.0537,-1.42
30.53,sand,0.945,0.473,0.0537,-1.42
30.53,sand,0.945,0.473,0.0537,-1.42
30.63,sand,0.945,0.473,0.0537,-1.42
30.63,sand,0.945,0.473,0.0537,-1.41
