elapsed_s,terrain,confidence,traversability_score,speed_ms,x_est
0.0,sand,0.947,0.4736,0.0,-3.0
0.1,sand,0.947,0.4736,0.0,-3.0
0.17,sand,0.947,0.4736,0.0,-3.0
0.24,sand,0.947,0.4736,0.0526,-3.0
0.35,sand,0.947,0.4736,0.0526,-3.0
0.35,sand,0.947,0.4736,0.0526,-2.99
0.44,sand,0.947,0.4736,0.0526,-2.99
0.44,sand,0.947,0.4736,0.0526,-2.99
0.54,sand,0.947,0.4736,0.0526,-2.99
0.56,sand,0.947,0.4736,0.0526,-2.98
0.64,sand,0.947,0.4736,0.0526,-2.98
0.66,sand,0.947,0.4736,0.0526,-2.98
0.66,sand,0.947,0.4736,0.0526,-2.98
0.74,sand,0.947,0.4736,0.0526,-2.98
0.84,sand,0.947,0.4736,0.0526,-2.97
0.85,sand,0.947,0.4736,0.0526,-2.97
0.94,sand,0.947,0.4736,0.0526,-2.97
0.94,sand,0.947,0.4736,0.0526,-2.96
1.04,sand,0.947,0.4736,0.0526,-2.96
1.04,sand,0.947,0.4736,0.0526,-2.96
1.14,sand,0.947,0.4736,0.0526,-2.96
1.14,sand,0.947,0.4736,0.0526,-2.95
1.24,sand,0.947,0.4736,0.0526,-2.95
1.24,sand,0.947,0.4736,0.0526,-2.95
1.29,sand,0.95,0.4736,0.0526,-2.95
1.3,sand,0.95,0.4754,0.0526,-2.94
1.34,sand,0.95,0.4754,0.0526,-2.94
1.44,sand,0.95,0.4754,0.0526,-2.94
1.44,sand,0.95,0.4754,0.0526,-2.94
1.54,sand,0.95,0.4754,0.0526,-2.94
1.54,sand,0.95,0.4754,0.0526,-2.93
1.64,sand,0.95,0.4754,0.0526,-2.93
1.64,sand,0.95,0.4754,0.0526,-2.93
1.75,sand,0.95,0.4754,0.0526,-2.93
1.75,sand,0.95,0.4754,0.0526,-2.92
1.84,sand,0.95,0.4754,0.0526,-2.92
1.84,sand,0.95,0.4754,0.0526,-2.92
1.96,sand,0.967,0.4754,0.0526,-2.92
1.96,sand,0.967,0.484,0.0526,-2.91
1.96,sand,0.967,0.484,0.0526,-2.91
1.96,sand,0.967,0.484,0.0526,-2.91
2.04,sand,0.967,0.484,0.0523,-2.91
2.14,sand,0.967,0.484,0.0523,-2.91
2.14,sand,0.967,0.484,0.0523,-2.9
2.24,sand,0.967,0.484,0.0523,-2.9
2.24,sand,0.967,0.484,0.0523,-2.89
2.34,sand,0.967,0.484,0.0523,-2.89
2.34,sand,0.967,0.484,0.0523,-2.89
2.44,sand,0.967,0.484,0.0523,-2.89
2.44,sand,0.967,0.484,0.0523,-2.88
2.49,sand,0.967,0.484,0.0523,-2.88
2.49,sand,0.967,0.4838,0.0523,-2.88
2.54,sand,0.967,0.4838,0.0521,-2.88
2.64,sand,0.967,0.4838,0.0521,-2.88
2.64,sand,0.967,0.4838,0.0521,-2.87
2.74,sand,0.967,0.4838,0.0521,-2.87
2.74,sand,0.967,0.4838,0.0521,-2.87
2.84,sand,0.967,0.4838,0.0521,-2.87
2.84,sand,0.967,0.4838,0.0521,-2.86
2.94,sand,0.967,0.4838,0.0521,-2.86
2.94,sand,0.967,0.4838,0.0521,-2.86
3.04,sand,0.967,0.4838,0.0521,-2.86
3.04,sand,0.967,0.4838,0.0521,-2.85
3.07,sand,0.966,0.4838,0.0521,-2.85
3.08,sand,0.966,0.4834,0.0521,-2.85
3.14,sand,0.966,0.4834,0.0518,-2.85
3.24,sand,0.966,0.4834,0.0518,-2.85
3.24,sand,0.966,0.4834,0.0518,-2.84
3.34,sand,0.966,0.4834,0.0518,-2.84
3.34,sand,0.966,0.4834,0.0518,-2.84
3.45,sand,0.966,0.4834,0.0518,-2.84
3.45,sand,0.966,0.4834,0.0518,-2.83
3.54,sand,0.966,0.4834,0.0518,-2.83
3.64,sand,0.966,0.4834,0.0518,-2.83
3.64,sand,0.966,0.4834,0.0518,-2.82
3.65,sand,0.966,0.4834,0.0518,-2.82
3.65,sand,0.966,0.483,0.0518,-2.82
3.74,sand,0.966,0.483,0.0516,-2.82
3.84,sand,0.966,0.483,0.0516,-2.82
3.84,sand,0.966,0.483,0.0516,-2.81
3.94,sand,0.966,0.483,0.0516,-2.81
3.94,sand,0.966,0.483,0.0516,-2.81
4.04,sand,0.966,0.483,0.0516,-2.81
4.04,sand,0.966,0.483,0.0516,-2.8
4.14,sand,0.966,0.483,0.0516,-2.8
4.14,sand,0.966,0.483,0.0516,-2.8
4.16,sand,0.984,0.483,0.0516,-2.8
4.16,sand,0.984,0.4924,0.0516,-2.8
4.24,sand,0.984,0.4924,0.0514,-2.8
4.34,sand,0.984,0.4924,0.0514,-2.79
4.34,sand,0.984,0.4924,0.0514,-2.79
4.45,sand,0.984,0.4924,0.0514,-2.79
4.45,sand,0.984,0.4924,0.0514,-2.78
4.54,sand,0.984,0.4924,0.0514,-2.78
4.64,sand,0.984,0.4924,0.0514,-2.78
4.64,sand,0.984,0.4924,0.0514,-2.77
4.74,sand,0.984,0.4924,0.0514,-2.77
4.74,sand,0.984,0.4924,0.0514,-2.77
4.8,sand,0.975,0.4924,0.0514,-2.77
4.8,sand,0.975,0.4874,0.0514,-2.76
4.84,sand,0.975,0.4874,0.0513,-2.76
4.94,sand,0.975,0.4874,0.0513,-2.76
4.94,sand,0.975,0.4874,0.0513,-2.76
5.04,sand,0.975,0.4874,0.0513,-2.76
5.04,sand,0.975,0.4874,0.0513,-2.75
5.14,sand,0.975,0.4874,0.0513,-2.75
5.14,sand,0.975,0.4874,0.0513,-2.74
5.24,sand,0.975,0.4874,0.0513,-2.74
5.24,sand,0.975,0.4874,0.0513,-2.74
5.34,sand,0.975,0.4874,0.0513,-2.74
5.34,sand,0.975,0.4874,0.0513,-2.73
5.36,sand,0.987,0.4874,0.0513,-2.73
5.36,sand,0.987,0.4935,0.0513,-2.73
5.44,sand,0.987,0.4935,0.0511,-2.73
5.55,sand,0.987,0.4935,0.0511,-2.73
5.55,sand,0.987,0.4935,0.0511,-2.72
5.64,sand,0.987,0.4935,0.0511,-2.72
5.75,sand,0.987,0.4935,0.0511,-2.72
5.75,sand,0.987,0.4935,0.0511,-2.71
5.84,sand,0.987,0.4935,0.0511,-2.71
5.84,sand,0.987,0.4935,0.0511,-2.71
5.95,sand,0.987,0.4935,0.0511,-2.71
5.95,sand,0.987,0.4935,0.0511,-2.7
6.04,sand,0.987,0.4935,0.0511,-2.7
6.04,sand,0.987,0.4935,0.0511,-2.7
6.05,sand,0.984,0.4935,0.0511,-2.7
6.06,sand,0.984,0.4921,0.0511,-2.7
6.15,sand,0.984,0.4921,0.0509,-2.7
6.24,sand,0.984,0.4921,0.0509,-2.69
6.34,sand,0.984,0.4921,0.0509,-2.69
6.35,sand,0.984,0.4921,0.0509,-2.68
6.44,sand,0.984,0.4921,0.0509,-2.68
6.44,sand,0.984,0.4921,0.0509,-2.68
6.54,sand,0.984,0.4921,0.0509,-2.68
6.54,sand,0.984,0.4921,0.0509,-2.67
6.64,sand,0.984,0.4921,0.0509,-2.67
6.64,sand,0.984,0.4921,0.0509,-2.67
6.74,sand,0.984,0.4921,0.0509,-2.67
6.74,sand,0.984,0.4921,0.0509,-2.66
6.75,sand,0.992,0.4921,0.0509,-2.66
6.75,sand,0.992,0.4961,0.0509,-2.66
6.84,sand,0.992,0.4961,0.0508,-2.66
6.94,sand,0.992,0.4961,0.0508,-2.66
6.94,sand,0.992,0.4961,0.0508,-2.65
7.04,sand,0.992,0.4961,0.0508,-2.65
7.04,sand,0.992,0.4961,0.0508,-2.65
7.15,sand,0.992,0.4961,0.0508,-2.65
7.16,sand,0.992,0.4961,0.0508,-2.64
7.24,sand,0.992,0.4961,0.0508,-2.64
7.32,sand,0.986,0.4961,0.0508,-2.64
7.32,sand,0.986,0.4932,0.0508,-2.63
7.34,sand,0.986,0.4932,0.0506,-2.63
7.44,sand,0.986,0.4932,0.0506,-2.63
7.44,sand,0.986,0.4932,0.0506,-2.63
7.54,sand,0.986,0.4932,0.0506,-2.63
7.54,sand,0.986,0.4932,0.0506,-2.62
7.65,sand,0.986,0.4932,0.0506,-2.62
7.67,sand,0.986,0.4932,0.0506,-2.62
7.74,sand,0.986,0.4932,0.0506,-2.62
7.84,sand,0.986,0.4932,0.0506,-2.61
7.84,sand,0.986,0.4932,0.0506,-2.61
7.91,sand,0.976,0.4932,0.0506,-2.61
7.91,sand,0.976,0.4882,0.0506,-2.6
7.94,sand,0.976,0.4882,0.0508,-2.6
8.04,sand,0.976,0.4882,0.0508,-2.6
8.05,sand,0.976,0.4882,0.0508,-2.6
8.14,sand,0.976,0.4882,0.0508,-2.6
8.24,sand,0.976,0.4882,0.0508,-2.59
8.24,sand,0.976,0.4882,0.0508,-2.59
8.34,sand,0.976,0.4882,0.0508,-2.59
8.34,sand,0.976,0.4882,0.0508,-2.58
8.44,sand,0.976,0.4882,0.0508,-2.58
8.44,sand,0.976,0.4882,0.0508,-2.58
8.57,sand,0.968,0.4882,0.0508,-2.58
8.57,sand,0.968,0.4882,0.0508,-2.57
8.57,sand,0.968,0.4841,0.0508,-2.57
8.57,sand,0.968,0.4841,0.0508,-2.57
8.64,sand,0.968,0.4841,0.051,-2.57
8.74,sand,0.968,0.4841,0.051,-2.57
8.74,sand,0.968,0.4841,0.051,-2.56
8.84,sand,0.968,0.4841,0.051,-2.56
8.84,sand,0.968,0.4841,0.051,-2.56
8.95,sand,0.968,0.4841,0.051,-2.56
8.95,sand,0.968,0.4841,0.051,-2.55
9.05,sand,0.968,0.4841,0.051,-2.55
9.05,sand,0.968,0.4841,0.051,-2.55
9.13,sand,0.983,0.4841,0.051,-2.55
9.14,sand,0.983,0.4914,0.051,-2.54
9.15,sand,0.983,0.4914,0.0511,-2.54
9.24,sand,0.983,0.4914,0.0511,-2.54
9.35,sand,0.983,0.4914,0.0511,-2.54
9.35,sand,0.983,0.4914,0.0511,-2.53
9.44,sand,0.983,0.4914,0.0511,-2.53
9.44,sand,0.983,0.4914,0.0511,-2.53
9.54,sand,0.983,0.4914,0.0511,-2.53
9.54,sand,0.983,0.4914,0.0511,-2.52
9.64,sand,0.983,0.4914,0.0511,-2.52
9.64,sand,0.983,0.4914,0.0511,-2.52
9.73,sand,0.945,0.4914,0.0511,-2.52
9.73,sand,0.945,0.4729,0.0511,-2.51
9.78,sand,0.945,0.4729,0.0516,-2.51
9.85,sand,0.945,0.4729,0.0516,-2.51
9.94,sand,0.945,0.4729,0.0516,-2.5
9.94,sand,0.945,0.4729,0.0516,-2.5
10.05,sand,0.945,0.4729,0.0516,-2.5
10.07,sand,0.945,0.4729,0.0516,-2.49
10.14,sand,0.945,0.4729,0.0516,-2.49
10.24,sand,0.945,0.4729,0.0516,-2.49
10.25,sand,0.945,0.4729,0.0516,-2.48
10.34,sand,0.945,0.4729,0.0516,-2.48
10.34,sand,0.945,0.4729,0.0516,-2.48
10.38,sand,0.914,0.4729,0.0516,-2.48
10.38,sand,0.914,0.4574,0.0516,-2.48
10.44,sand,0.914,0.4574,0.0524,-2.48
10.54,sand,0.914,0.4574,0.0524,-2.47
10.54,sand,0.914,0.4574,0.0524,-2.47
10.64,sand,0.914,0.4574,0.0524,-2.47
10.64,sand,0.914,0.4574,0.0524,-2.46
10.75,sand,0.914,0.4574,0.0524,-2.46
10.75,sand,0.914,0.4574,0.0524,-2.46
10.84,sand,0.914,0.4574,0.0524,-2.46
10.84,sand,0.914,0.4574,0.0524,-2.45
10.94,sand,0.914,0.4574,0.0524,-2.45
10.94,sand,0.914,0.4574,0.0524,-2.45
11.03,sand,0.961,0.4574,0.0524,-2.45
11.03,sand,0.961,0.481,0.0524,-2.44
11.04,sand,0.961,0.481,0.0524,-2.44
11.14,sand,0.961,0.481,0.0524,-2.44
11.14,sand,0.961,0.481,0.0524,-2.44
11.24,sand,0.961,0.481,0.0524,-2.44
11.25,sand,0.961,0.481,0.0524,-2.43
11.35,sand,0.961,0.481,0.0524,-2.43
11.35,sand,0.961,0.481,0.0524,-2.43
11.44,sand,0.961,0.481,0.0524,-2.43
11.54,sand,0.961,0.481,0.0524,-2.42
11.54,sand,0.961,0.481,0.0524,-2.42
11.62,sand,0.952,0.481,0.0524,-2.42
11.62,sand,0.952,0.4765,0.0524,-2.41
11.64,sand,0.952,0.4765,0.0528,-2.41
11.74,sand,0.952,0.4765,0.0528,-2.41
11.75,sand,0.952,0.4765,0.0528,-2.41
11.85,sand,0.952,0.4765,0.0528,-2.41
11.85,sand,0.952,0.4765,0.0528,-2.4
11.94,sand,0.952,0.4765,0.0528,-2.4
12.04,sand,0.952,0.4765,0.0528,-2.4
12.04,sand,0.952,0.4765,0.0528,-2.39
12.14,sand,0.952,0.4765,0.0528,-2.39
12.14,sand,0.952,0.4765,0.0528,-2.39
12.25,sand,0.952,0.4765,0.0528,-2.39
12.25,sand,0.952,0.4765,0.0528,-2.38
12.34,sand,0.952,0.4765,0.0528,-2.38
12.34,sand,0.952,0.4765,0.0528,-2.37
12.4,sand,0.954,0.4765,0.0528,-2.37
12.4,sand,0.954,0.4773,0.0528,-2.37
12.45,sand,0.954,0.4773,0.0527,-2.37
12.55,sand,0.954,0.4773,0.0527,-2.37
12.55,sand,0.954,0.4773,0.0527,-2.36
12.64,sand,0.954,0.4773,0.0527,-2.36
12.64,sand,0.954,0.4773,0.0527,-2.36
12.74,sand,0.954,0.4773,0.0527,-2.36
12.74,sand,0.954,0.4773,0.0527,-2.35
12.84,sand,0.954,0.4773,0.0527,-2.35
12.87,sand,0.954,0.4773,0.0527,-2.35
12.97,sand,0.954,0.4773,0.0527,-2.35
12.98,sand,0.954,0.4773,0.0527,-2.34
13.05,sand,0.954,0.4773,0.0527,-2.34
13.06,sand,0.972,0.4773,0.0527,-2.34
13.07,sand,0.972,0.4861,0.0527,-2.34
13.14,sand,0.972,0.4861,0.052,-2.34
13.25,sand,0.972,0.4861,0.052,-2.33
13.25,sand,0.972,0.4861,0.052,-2.33
13.34,sand,0.972,0.4861,0.052,-2.33
13.44,sand,0.972,0.4861,0.052,-2.32
13.44,sand,0.972,0.4861,0.052,-2.32
13.54,sand,0.972,0.4861,0.052,-2.32
13.54,sand,0.972,0.4861,0.052,-2.31
13.64,sand,0.972,0.4861,0.052,-2.31
13.64,sand,0.972,0.4861,0.052,-2.31
13.67,sand,0.972,0.4861,0.052,-2.31
13.68,sand,0.972,0.4861,0.052,-2.3
13.74,sand,0.972,0.4861,0.0518,-2.3
13.84,sand,0.972,0.4861,0.0518,-2.3
13.84,sand,0.972,0.4861,0.0518,-2.3
13.94,sand,0.972,0.4861,0.0518,-2.3
13.94,sand,0.972,0.4861,0.0518,-2.29
14.04,sand,0.972,0.4861,0.0518,-2.29
14.04,sand,0.972,0.4861,0.0518,-2.29
14.14,sand,0.972,0.4861,0.0518,-2.29
14.14,sand,0.972,0.4861,0.0518,-2.28
14.17,sand,0.962,0.4861,0.0518,-2.28
14.17,sand,0.962,0.4815,0.0518,-2.28
14.24,sand,0.962,0.4815,0.0517,-2.28
14.34,sand,0.962,0.4815,0.0517,-2.28
14.34,sand,0.962,0.4815,0.0517,-2.27
14.44,sand,0.962,0.4815,0.0517,-2.27
14.44,sand,0.962,0.4815,0.0517,-2.26
14.54,sand,0.962,0.4815,0.0517,-2.26
14.55,sand,0.962,0.4815,0.0517,-2.26
14.66,sand,0.962,0.4815,0.0517,-2.26
14.66,sand,0.962,0.4815,0.0517,-2.25
14.75,sand,0.962,0.4815,0.0517,-2.25
14.76,sand,0.924,0.4815,0.0517,-2.25
14.76,sand,0.924,0.4624,0.0517,-2.25
14.84,sand,0.924,0.4624,0.0521,-2.25
14.94,sand,0.924,0.4624,0.0521,-2.24
14.94,sand,0.924,0.4624,0.0521,-2.24
15.04,sand,0.924,0.4624,0.0521,-2.24
15.04,sand,0.924,0.4624,0.0521,-2.23
15.15,sand,0.924,0.4624,0.0521,-2.23
15.15,sand,0.924,0.4624,0.0521,-2.23
15.24,sand,0.924,0.4624,0.0521,-2.23
15.24,sand,0.924,0.4624,0.0521,-2.22
15.34,sand,0.944,0.4624,0.0521,-2.22
15.34,sand,0.944,0.4725,0.0521,-2.22
15.35,sand,0.944,0.4725,0.0521,-2.22
15.35,sand,0.944,0.4725,0.0521,-2.22
15.44,sand,0.944,0.4725,0.0524,-2.22
15.44,sand,0.944,0.4725,0.0524,-2.21
15.56,sand,0.944,0.4725,0.0524,-2.21
15.56,sand,0.944,0.4725,0.0524,-2.21
15.64,sand,0.944,0.4725,0.0524,-2.21
15.74,sand,0.944,0.4725,0.0524,-2.2
15.74,sand,0.944,0.4725,0.0524,-2.2
15.85,sand,0.944,0.4725,0.0524,-2.2
15.85,sand,0.944,0.4725,0.0524,-2.19
15.94,sand,0.944,0.4725,0.0524,-2.19
16.04,sand,0.944,0.4725,0.0524,-2.19
16.05,sand,0.944,0.4725,0.0524,-2.18
16.08,sand,0.946,0.4725,0.0524,-2.18
16.09,sand,0.946,0.4731,0.0524,-2.18
16.14,sand,0.946,0.4731,0.0528,-2.18
16.24,sand,0.946,0.4731,0.0528,-2.18
16.24,sand,0.946,0.4731,0.0528,-2.17
16.34,sand,0.946,0.4731,0.0528,-2.17
16.34,sand,0.946,0.4731,0.0528,-2.17
16.44,sand,0.946,0.4731,0.0528,-2.17
16.44,sand,0.946,0.4731,0.0528,-2.16
16.55,sand,0.946,0.4731,0.0528,-2.16
16.56,sand,0.946,0.4731,0.0528,-2.15
16.64,sand,0.946,0.4731,0.0528,-2.15
16.74,sand,0.946,0.4731,0.0528,-2.15
16.74,sand,0.946,0.4731,0.0528,-2.14
16.85,sand,0.946,0.4731,0.0528,-2.14
16.85,sand,0.946,0.4731,0.0528,-2.14
16.94,sand,0.946,0.4731,0.0528,-2.14
16.95,sand,0.939,0.4731,0.0528,-2.13
16.95,sand,0.939,0.4699,0.0528,-2.13
17.04,sand,0.939,0.4699,0.0531,-2.13
18.35,sand,0.939,0.4699,0.0531,-2.13
18.35,sand,0.939,0.4699,0.0531,-2.06
20.12,sand,0.939,0.4699,0.0531,-2.06
20.22,sand,0.939,0.4699,0.0531,-1.97
20.23,sand,0.939,0.4699,0.0,-1.96
20.24,sand,0.939,0.4699,0.0,-1.96
20.35,sand,0.939,0.4699,0.0,-1.96
20.35,sand,0.939,0.4699,0.0,-1.96
20.43,sand,0.963,0.4699,0.0,-1.96
20.43,sand,0.963,0.4816,0.0,-1.96
20.53,sand,0.963,0.4816,0.0,-1.96
20.57,sand,0.963,0.4816,0.0,-1.96
20.64,sand,0.963,0.4816,0.0526,-1.96
20.74,sand,0.963,0.4816,0.0526,-1.96
20.74,sand,0.963,0.4816,0.0526,-1.95
20.84,sand,0.963,0.4816,0.0526,-1.95
20.84,sand,0.963,0.4816,0.0526,-1.95
20.94,sand,0.963,0.4816,0.0526,-1.95
20.94,sand,0.963,0.4816,0.0526,-1.94
20.97,sand,0.95,0.4816,0.0526,-1.94
20.97,sand,0.95,0.4755,0.0526,-1.94
21.04,sand,0.95,0.4755,0.0525,-1.94
21.15,sand,0.95,0.4755,0.0525,-1.94
21.15,sand,0.95,0.4755,0.0525,-1.93
21.24,sand,0.95,0.4755,0.0525,-1.93
21.34,sand,0.95,0.4755,0.0525,-1.93
21.34,sand,0.95,0.4755,0.0525,-1.92
21.44,sand,0.95,0.4755,0.0525,-1.92
21.44,sand,0.95,0.4755,0.0525,-1.92
21.54,sand,0.95,0.4755,0.0525,-1.92
21.54,sand,0.95,0.4755,0.0525,-1.91
21.64,sand,0.95,0.4755,0.0525,-1.91
21.64,sand,0.95,0.4755,0.0525,-1.91
21.66,sand,0.958,0.4755,0.0525,-1.91
21.67,sand,0.958,0.4794,0.0525,-1.91
21.74,sand,0.958,0.4794,0.0523,-1.91
21.84,sand,0.958,0.4794,0.0523,-1.9
21.84,sand,0.958,0.4794,0.0523,-1.9
21.94,sand,0.958,0.4794,0.0523,-1.9
21.95,sand,0.958,0.4794,0.0523,-1.89
22.04,sand,0.958,0.4794,0.0523,-1.89
22.14,sand,0.958,0.4794,0.0523,-1.89
22.14,sand,0.958,0.4794,0.0523,-1.88
22.21,sand,0.948,0.4794,0.0523,-1.88
22.22,sand,0.948,0.4742,0.0523,-1.88
22.24,sand,0.948,0.4742,0.0522,-1.88
22.34,sand,0.948,0.4742,0.0522,-1.88
22.34,sand,0.948,0.4742,0.0522,-1.87
22.44,sand,0.948,0.4742,0.0522,-1.87
22.44,sand,0.948,0.4742,0.0522,-1.87
22.54,sand,0.948,0.4742,0.0522,-1.87
22.54,sand,0.948,0.4742,0.0522,-1.86
22.65,sand,0.948,0.4742,0.0522,-1.86
22.65,sand,0.948,0.4742,0.0522,-1.85
22.71,sand,0.957,0.4742,0.0522,-1.85
22.71,sand,0.957,0.479,0.0522,-1.85
22.74,sand,0.957,0.479,0.0523,-1.85
22.84,sand,0.957,0.479,0.0523,-1.85
22.87,sand,0.957,0.479,0.0523,-1.84
22.94,sand,0.957,0.479,0.0523,-1.84
23.04,sand,0.957,0.479,0.0523,-1.84
23.05,sand,0.957,0.479,0.0523,-1.83
23.14,sand,0.957,0.479,0.0523,-1.83
23.14,sand,0.957,0.479,0.0523,-1.83
23.18,sand,0.935,0.479,0.0523,-1.83
23.18,sand,0.935,0.4679,0.0523,-1.83
23.24,sand,0.935,0.4679,0.0525,-1.83
23.34,sand,0.935,0.4679,0.0525,-1.82
23.34,sand,0.935,0.4679,0.0525,-1.82
23.44,sand,0.935,0.4679,0.0525,-1.82
23.45,sand,0.935,0.4679,0.0525,-1.81
23.54,sand,0.935,0.4679,0.0525,-1.81
23.54,sand,0.935,0.4679,0.0525,-1.81
23.64,sand,0.935,0.4679,0.0525,-1.81
23.64,sand,0.935,0.4679,0.0525,-1.8
23.75,sand,0.905,0.4679,0.0525,-1.8
23.75,sand,0.905,0.4526,0.0525,-1.8
23.75,sand,0.905,0.4526,0.0525,-1.8
23.75,sand,0.905,0.4526,0.0525,-1.8
23.84,sand,0.905,0.4526,0.0532,-1.8
23.94,sand,0.905,0.4526,0.0532,-1.79
23.94,sand,0.905,0.4526,0.0532,-1.79
24.04,sand,0.905,0.4526,0.0532,-1.79
24.05,sand,0.905,0.4526,0.0532,-1.78
24.14,sand,0.905,0.4526,0.0532,-1.78
24.24,sand,0.905,0.4526,0.0532,-1.78
24.24,sand,0.905,0.4526,0.0532,-1.77
24.34,sand,0.884,0.4526,0.0532,-1.77
24.34,sand,0.884,0.4425,0.0532,-1.77
24.34,sand,0.884,0.4425,0.0532,-1.77
24.34,sand,0.884,0.4425,0.0532,-1.77
24.44,sand,0.884,0.4425,0.054,-1.77
24.54,sand,0.884,0.4425,0.054,-1.76
24.54,sand,0.884,0.4425,0.054,-1.75
24.65,sand,0.884,0.4425,0.054,-1.75
24.65,sand,0.884,0.4425,0.054,-1.75
24.74,sand,0.884,0.4425,0.054,-1.75
24.75,sand,0.884,0.4425,0.054,-1.74
24.86,sand,0.884,0.4425,0.054,-1.74
24.86,sand,0.884,0.4425,0.054,-1.74
24.89,sand,0.933,0.4425,0.054,-1.74
24.9,sand,0.933,0.4669,0.054,-1.74
24.94,sand,0.933,0.4669,0.0543,-1.73
25.04,sand,0.933,0.4669,0.0543,-1.73
25.04,sand,0.933,0.4669,0.0543,-1.73
25.14,sand,0.933,0.4669,0.0543,-1.73
25.15,sand,0.933,0.4669,0.0543,-1.72
25.25,sand,0.933,0.4669,0.0543,-1.72
25.25,sand,0.933,0.4669,0.0543,-1.72
25.34,sand,0.933,0.4669,0.0543,-1.72
25.44,sand,0.842,0.4669,0.0543,-1.71
25.44,sand,0.842,0.4669,0.0543,-1.71
25.44,sand,0.842,0.4215,0.0543,-1.71
25.45,sand,0.842,0.4215,0.0554,-1.71
25.55,sand,0.842,0.4215,0.0554,-1.71
25.55,sand,0.842,0.4215,0.0554,-1.7
25.64,sand,0.842,0.4215,0.0554,-1.7
25.74,sand,0.842,0.4215,0.0554,-1.69
25.74,sand,0.842,0.4215,0.0554,-1.69
25.84,sand,0.842,0.4215,0.0554,-1.69
25.84,sand,0.842,0.4215,0.0554,-1.68
25.96,sand,0.842,0.4215,0.0554,-1.68
25.96,sand,0.842,0.4215,0.0554,-1.68
26.03,sand,0.881,0.4215,0.0554,-1.68
26.03,sand,0.881,0.4411,0.0554,-1.67
26.04,sand,0.881,0.4411,0.0557,-1.67
26.14,sand,0.881,0.4411,0.0557,-1.67
26.14,sand,0.881,0.4411,0.0557,-1.67
26.24,sand,0.881,0.4411,0.0557,-1.67
26.25,sand,0.881,0.4411,0.0557,-1.66
26.34,sand,0.881,0.4411,0.0557,-1.66
26.34,sand,0.881,0.4411,0.0557,-1.66
26.46,sand,0.881,0.4411,0.0557,-1.66
26.46,sand,0.881,0.4411,0.0557,-1.65
26.55,sand,0.896,0.4411,0.0557,-1.65
26.55,sand,0.896,0.4411,0.0557,-1.64
26.55,sand,0.896,0.4484,0.0557,-1.64
26.64,sand,0.896,0.4484,0.0556,-1.64
26.74,sand,0.896,0.4484,0.0556,-1.64
26.74,sand,0.896,0.4484,0.0556,-1.63
26.84,sand,0.896,0.4484,0.0556,-1.63
26.84,sand,0.896,0.4484,0.0556,-1.63
26.94,sand,0.896,0.4484,0.0556,-1.63
26.94,sand,0.896,0.4484,0.0556,-1.62
27.04,sand,0.896,0.4484,0.0556,-1.62
27.04,sand,0.896,0.4484,0.0556,-1.62
27.11,sand,0.913,0.4484,0.0556,-1.62
27.11,sand,0.913,0.4573,0.0556,-1.61
27.14,sand,0.913,0.4573,0.0558,-1.61
27.24,sand,0.913,0.4573,0.0558,-1.61
27.24,sand,0.913,0.4573,0.0558,-1.61
27.34,sand,0.913,0.4573,0.0558,-1.61
27.34,sand,0.913,0.4573,0.0558,-1.6
27.44,sand,0.913,0.4573,0.0558,-1.6
27.44,sand,0.913,0.4573,0.0558,-1.59
27.54,sand,0.913,0.4573,0.0558,-1.59
27.55,sand,0.913,0.4573,0.0558,-1.59
27.64,sand,0.913,0.4573,0.0558,-1.59
27.66,sand,0.917,0.4573,0.0558,-1.58
27.66,sand,0.917,0.459,0.0558,-1.58
27.74,sand,0.917,0.459,0.0549,-1.58
27.84,sand,0.917,0.459,0.0549,-1.58
27.84,sand,0.917,0.459,0.0549,-1.57
27.94,sand,0.917,0.459,0.0549,-1.57
27.95,sand,0.917,0.459,0.0549,-1.57
28.04,sand,0.917,0.459,0.0549,-1.57
28.04,sand,0.917,0.459,0.0549,-1.56
28.14,sand,0.917,0.459,0.0549,-1.56
28.14,sand,0.917,0.459,0.0549,-1.56
28.19,sand,0.943,0.459,0.0549,-1.56
28.2,sand,0.943,0.4719,0.0549,-1.55
28.25,sand,0.943,0.4719,0.0541,-1.55
28.34,sand,0.943,0.4719,0.0541,-1.55
28.45,sand,0.943,0.4719,0.0541,-1.54
28.45,sand,0.943,0.4719,0.0541,-1.54
28.54,sand,0.943,0.4719,0.0541,-1.54
28.65,sand,0.943,0.4719,0.0541,-1.53
28.76,sand,0.943,0.4719,0.0541,-1.53
28.77,sand,0.943,0.4719,0.0541,-1.52
28.84,sand,0.943,0.4719,0.0541,-1.52
28.94,sand,0.943,0.4719,0.0541,-1.52
28.94,sand,0.943,0.4719,0.0541,-1.51
29.01,sand,0.928,0.4719,0.0541,-1.51
29.02,sand,0.928,0.4645,0.0541,-1.51
29.04,sand,0.928,0.4645,0.0537,-1.51
29.14,sand,0.928,0.4645,0.0537,-1.51
29.15,sand,0.928,0.4645,0.0537,-1.5
29.25,sand,0.928,0.4645,0.0537,-1.5
29.25,sand,0.928,0.4645,0.0537,-1.5
29.34,sand,0.928,0.4645,0.0537,-1.5
29.34,sand,0.928,0.4645,0.0537,-1.49
29.44,sand,0.928,0.4645,0.0537,-1.49
29.44,sand,0.928,0.4645,0.0537,-1.49
